id,source,group,subject,level,language,subset,question,choice_A,choice_B,choice_C,choice_D,choice_E,answer,split,loss,zlib,mink_0.1,mink_0.2,mink_0.3,mink_0.4,mink_0.5,mink_0.6,mink_0.7,mink_0.8,mink_0.9,mink_1.0,minkpp_0.1,minkpp_0.2,minkpp_0.3,minkpp_0.4,minkpp_0.5,minkpp_0.6,minkpp_0.7,minkpp_0.8,minkpp_0.9,minkpp_1.0
12630,https://ymnik.kz/tests_old/literature_kz/?v=63,Humanities,Kazakh_Literature,High School,Kazakh,Kazakh Literature (High School in kaz),"Қабаққа біткен қайыңныңБеріші еді, безі еді.Өтіндей - ақ аюдыңӘкемнен қалған көз еді. (І. Жансүгіров)Үзіндіде қолданылған бейнелеу құралын көрсетіңіз.",Әсірелеу.,Метафора.,Кейіптеу.,Аллегория.,Синекдоха.,B,test,-2.5216145515441895,-0.013931572107978947,-8.77734375,-6.8779296875,-5.837239742279053,-5.16259765625,-4.520007610321045,-4.030452728271484,-3.5799753665924072,-3.1719350814819336,-2.83087420463562,-2.5213987827301025,-3.3427734375,-2.312255859375,-1.6792398691177368,-1.2584457397460938,-0.9621939063072205,-0.7799894213676453,-0.6237450242042542,-0.48874324560165405,-0.3560941517353058,-0.21659143269062042
2008,https://itest.kz/ru/endless,STEM,Biology,High School,Russian,Biology (High School in rus),Хроматофоры у спирогиры расположены,Спирально,Линейно,Кругами,Параллельно,,A,test,-2.99476957321167,-0.04607337804941031,-7.28125,-6.453125,-5.96875,-5.4765625,-5.053124904632568,-4.6640625,-4.190848350524902,-3.728759765625,-3.326768636703491,-2.994091749191284,-2.21875,-1.7265625,-1.3020833730697632,-1.0751953125,-0.900390625,-0.7430827021598816,-0.5936802625656128,-0.47674560546875,-0.3625759482383728,-0.263427734375
15066,https://itest.kz/ru/endless,STEM,Math,High School,Russian,Math (High School in rus),"Пароход проплыл 9 км против течения реки и 30 км по течению реки, затратив на весь путь 1,5 ч. Найдите собственную скорость парохода, если скорость течения реки 6 км/ч.",26 км/ч,22 км/ч,24 км/ч,14 км/ч,,C,test,-1.0010626316070557,-0.0058886037153356215,-4.328125,-3.4749999046325684,-2.8173828125,-2.4222469329833984,-1.9580439329147339,-1.6793365478515625,-1.4571598768234253,-1.2552802562713623,-1.125008225440979,-1.0000073909759521,-1.407812476158142,-0.940625011920929,-0.6251182556152344,-0.465177983045578,-0.34372061491012573,-0.27083396911621094,-0.20435725152492523,-0.12424344569444656,-0.059177398681640625,0.03557784482836723
263,https://oltest.kz/tests/buhgalterskiy_uchet_i_audit/,"Social Science





",Accounting and auditing,University,Russian,Accounting and Auditing (Professional & University in rus),"Способ экономической группировки и обобщения информации о состоянии хозяйственных средств по их составу и источникам образования в денежном выражении на определенную дату:
","
систематизация",инвентаризация,"
оценка","
калькуляция",бухгалтерский баланс,E,test,-2.609806776046753,-0.013956185968164454,-8.020833015441895,-6.635416507720947,-5.721875190734863,-5.230769157409668,-4.684742450714111,-4.264843940734863,-3.82421875,-3.279115915298462,-2.9557697772979736,-2.608943223953247,-1.2122396230697632,-0.9615885615348816,-0.7660156488418579,-0.6149714589118958,-0.4534122347831726,-0.3614257872104645,-0.281122624874115,-0.18818721175193787,-0.11363932490348816,0.018411075696349144
2199,https://ymnik.kz/tests_old/biology/?v=57,STEM,Biology,High School,Russian,Biology (High School in rus),"Круглые черви, паразитирующие в мышцах животных:",Трихинелла,Волосатик,Острица,Аскарида,Ришта,A,test,-2.1743929386138916,-0.025581093395457548,-7.53125,-5.989583492279053,-5.47265625,-4.734375,-4.464285850524902,-3.596788167953491,-3.2481932640075684,-2.7156574726104736,-2.507359504699707,-2.1730449199676514,-1.578125,-1.265625,-1.03369140625,-0.6767171025276184,-0.5703473687171936,-0.404541015625,-0.3385009765625,-0.2295125275850296,-0.18496468663215637,-0.06824544072151184
20067,https://ymnik.kz/tests_old/literature/?v=5,Humanities,Russian_Literature,High School,Russian,Russian Literature (High School in rus),"Композиционная часть «В некотором царстве, в некотором государстве жили-были …» в народной сказке называется:",Зачин.,Присказка.,Завязка.,Развязка.,Экспозиция.,A,test,-2.441528558731079,-0.01707362628483272,-10.8125,-7.893750190734863,-6.75390625,-6.053124904632568,-4.93629789352417,-4.089599609375,-3.655707359313965,-3.136776924133301,-2.745652437210083,-2.440580129623413,-4.11328125,-2.268749952316284,-1.5034637451171875,-1.1928832530975342,-0.8997614979743958,-0.7052383422851562,-0.6036037802696228,-0.4642682671546936,-0.3392588198184967,-0.19884349405765533
21534,https://itest.kz/kz/endless,Humanities,World_History,High School,Kazakh,World History (High School in kaz),ХVІІІ ғасырдың І ширегінде Ресей экономикасына тән жағдай,Өндіріс пен капиталдың шоғырлануы өсті,Батыс елдерінен анағұрлым артта қалды,Батыс елдерінен экономикасынан алда болды,Феодалдық сарқыншақтар жойылды,,B,test,-2.195815324783325,-0.022406278824319645,-9.609375,-6.612500190734863,-5.78125,-4.88671875,-4.245768070220947,-3.5643229484558105,-3.1947381496429443,-2.7404541969299316,-2.4927313327789307,-2.19453501701355,-2.5390625,-1.458593726158142,-1.0875418186187744,-0.755175769329071,-0.6086832880973816,-0.45361328125,-0.3624483048915863,-0.23640136420726776,-0.158447265625,-0.04755859449505806
56,https://oltest.kz/tests/buhgalterskiy_uchet_i_audit/,"Social Science





",Accounting and auditing,University,Russian,Accounting and Auditing (Professional & University in rus),"
Касса должна находится:","

в отдельном помещении","

в отделе снабжения","
в финансовом отделе","

в помещении бухгалтерии","
в помещении расчетной группы",A,test,-7.489549160003662,-0.15284794204089105,-9.4375,-9.4375,-9.4375,-9.03125,-9.03125,-8.364583015441895,-8.364583015441895,-7.9609375,-7.9609375,-7.493750095367432,-1.5390625,-1.5390625,-1.5390625,-1.4296875,-1.4296875,-1.3697916269302368,-1.3697916269302368,-1.2587890625,-1.2587890625,-1.029882788658142
15838,https://itest.kz/ru/endless,STEM,Math,High School,Russian,Math (High School in rus),"Высота правильной треугольной пирамиды 4 см, а ее апофемы 8 см. Вычислите площадь боковой поверхности пирамиды.",\(150\) см2,\(288\) см2,\(124\) см2,\(146\) см2,,B,test,-1.4216068983078003,-0.01053042146894667,-6.46875,-5.109375,-4.326388835906982,-3.359375,-2.85986328125,-2.455026626586914,-2.0360372066497803,-1.8031933307647705,-1.6166560649871826,-1.420697808265686,-3.2734375,-1.8404947519302368,-1.3013237714767456,-0.894819974899292,-0.7200374603271484,-0.5870987772941589,-0.45081496238708496,-0.35470229387283325,-0.26163771748542786,-0.15369299054145813
6245,https://itest.kz/kz/endless,Social Science,Geography,High School,Kazakh,Geography (High School in kaz),Отын өнеркәсібінің дамуына байланысты пайда болған агломерацияның қалалары,"Абай, Саран","Қапшағай, Ақсай","Есік, Талғар","Қаскелең, Шымбұлақ",,A,test,-1.8994561433792114,-0.016661895994554487,-8.75,-6.75,-5.59375,-4.684244632720947,-3.857942819595337,-3.2457683086395264,-2.794131278991699,-2.4499714374542236,-2.180044651031494,-1.8994996547698975,-1.5729166269302368,-0.871826171875,-0.5682915449142456,-0.400054931640625,-0.2897705137729645,-0.2077297568321228,-0.1396426260471344,-0.0779978409409523,-0.0240478515625,0.0862879604101181
7695,https://ymnik.kz/tests_old/geography/?v=133,Social Science,Geography,High School,Russian,Geography (High School in rus),Передвигающиеся под воздействием течения простейшие организмы:,Кораллы.,Бентос.,Водоросли.,Планктон.,Нектон.,D,test,-3.3050878047943115,-0.03553857854617539,-9.5,-9.25,-8.3125,-6.78125,-6.067708492279053,-5.549107074737549,-4.76475715637207,-4.295068264007568,-3.9080922603607178,-3.307445764541626,-1.5,-1.28515625,-0.966796875,-0.597900390625,-0.4843343198299408,-0.387939453125,-0.2455240935087204,-0.1893310546875,-0.11423561722040176,0.017221303656697273
12366,https://itest.kz/kz/endless,Humanities,Kazakh_Literature,High School,Kazakh,Kazakh Literature (High School in kaz),"Тахауи Ахтановтың соғысты мүлде басқа қырынан көрсеткен, взвод командирі Ержан, қатардағы жауынгерлер Зеленин, Көжек деген кейіпкерлері бар шығармасы",«Күй аңызы»,«Боран»,«Дала сыры»,«Қаһарлы күндер»,,D,test,-2.3316519260406494,-0.01260352392454405,-9.5,-7.302884578704834,-6.1340460777282715,-5.157752513885498,-4.4375,-3.8015825748443604,-3.349696159362793,-2.914306640625,-2.614948034286499,-2.3333382606506348,-2.91796875,-1.9459134340286255,-1.3743157386779785,-0.9935842752456665,-0.7787837982177734,-0.5868687033653259,-0.45883652567863464,-0.32243818044662476,-0.2141902595758438,-0.08745774626731873
8392,https://oltest.kz/tests/gosudarstvo_i_pravo/,"Social Science





","Jurisprudence, state and law",University,Russian,Jurisprudence (Professional & University in rus),"Изменение имени и (или) фамилии ребенка может быть произведено только с его согласия при достижении им возраста
","16 лет
","14 лет
","19 лет
","7 лет
","10 лет
",A,test,-2.113884210586548,-0.015775255302884685,-8.625,-6.22265625,-5.0245537757873535,-4.534722328186035,-3.9036457538604736,-3.4874441623687744,-3.123779296875,-2.6703073978424072,-2.4167306423187256,-2.1146392822265625,-1.43359375,-1.1044921875,-0.7083216905593872,-0.5436604619026184,-0.3806050717830658,-0.28326416015625,-0.19512176513671875,-0.08207622170448303,-0.0149216428399086,0.0832977294921875
6040,https://oltest.kz/tests/obshcheobrazovatelnye_discipliny/,Others,General education disciplines,University,Russian,General Education Disciplines (Professional & University in rus),"Какими свойствами обладают антиалиментарные соединения:
","замедляют обмен нутриентов
","ускоряют обмен нутриентов
","стабилизируют обмен нутриентов
","участвуют в обмене нутриентов
","синтезируют их обмен
",B,test,-4.058200359344482,-0.0466459811418906,-7.25,-6.703125,-6.28125,-6.03125,-5.800000190734863,-5.5,-5.191964149475098,-4.908203125,-4.502604007720947,-4.056933403015137,-1.40625,-1.40234375,-1.2669271230697632,-1.0947265625,-0.833984375,-0.6484375,-0.5131138563156128,-0.38818359375,-0.2547743022441864,-0.13242188096046448
19495,https://ymnik.kz/tests_old/russian/?v=56,Humanities,Russian_Language,High School,Russian,Russian Language (High School in rus),Укажите значение фразеологизма отбиться от рук.,Не задумываться.,Не слушаться.,Баловаться.,Исчезнуть.,Зазнаваться.,B,test,-3.083712339401245,-0.0376062480414786,-9.3125,-8.46875,-7.4453125,-7.03125,-5.9375,-5.2802734375,-4.752604007720947,-3.924760341644287,-3.5996296405792236,-3.0859527587890625,-2.1875,-1.69921875,-1.12890625,-0.90087890625,-0.6240234375,-0.5294189453125,-0.4395616352558136,-0.2976740002632141,-0.2279459685087204,-0.1035853773355484
16833,https://oltest.kz/tests/filosofiya_i_psihologiya/,Humanities,Philosophy and psychology,University,Russian,Philosophy and Psychology (Professional & University in rus),"Философия Маркса
","натурализм
","идеализм
","материализм
","целостное мировоззрение
",плюрализм,C,test,-2.511812925338745,-0.06279532313346863,-5.875,-5.875,-5.875,-5.1875,-4.369791507720947,-4.369791507720947,-3.48046875,-3.48046875,-2.9273438453674316,-2.5087890625,-0.64453125,-0.64453125,-0.64453125,-0.270751953125,-0.0769856795668602,-0.0769856795668602,0.0531005859375,0.0531005859375,0.16748046875,0.271728515625
16211,https://itest.kz/ru/endless,Humanities,Math_Literacy,High School,Russian,Math Literacy (High School in rus),"Найдите площадь треугольника \(ADF\), если площадь треугольника \(APR\) равна \(Q\), \(DF\) параллельна \(PR\). Высота треугольника \(APR\), проведенная из точки \(A\), в \(4\) раза меньше высоты треугольника \(ADF\), проведенной из \(A\).",\(16Q\),\(4Q\),\(\cfrac14Q\),\(6Q\),,A,test,-1.351086139678955,-0.007186628402547634,-6.84375,-5.133413314819336,-4.061718940734863,-3.2864582538604736,-2.6856043338775635,-2.254239797592163,-1.93780517578125,-1.6937023401260376,-1.5032309293746948,-1.35072922706604,-3.25,-2.303786039352417,-1.5702011585235596,-1.1519018411636353,-0.8978424072265625,-0.7208527326583862,-0.5796769261360168,-0.4627890884876251,-0.3640732169151306,-0.25583505630493164
6498,https://ymnik.kz/tests_old/geography_kz/?v=35,Social Science,Geography,High School,Kazakh,Geography (High School in kaz),География ғылымы... саладан тұрады:,3,4,1,5,2,E,test,-4.375411033630371,-0.06341175411058508,-13.0,-11.34375,-10.5625,-8.487500190734863,-7.927083492279053,-7.2589287757873535,-6.126736164093018,-5.63671875,-5.164417743682861,-4.370490550994873,-5.8125,-4.625,-4.0625,-2.6371092796325684,-2.2643229961395264,-1.9698660373687744,-1.5313584804534912,-1.3695800304412842,-1.2086735963821411,-0.92626953125
3729,https://itest.kz/ru/endless,STEM,Chemistry,High School,Russian,Chemistry (High School in rus),"На полную нейтрализацию 10,2 г одноосновной предельной карбоновой кислоты потребовалось 40 г 10%-ного раствора гидроксида натрия.
Межклассовый изомер пропионовой кислоты",Этиловый эфир пропионовой кислоты,Пропилметаноат,Капроновая кислота,Этилацетат,,A,test,-2.0592830181121826,-0.011252912667279687,-10.225000381469727,-7.557812690734863,-6.0177083015441895,-4.882421970367432,-3.977163553237915,-3.4177796840667725,-2.965928792953491,-2.609077215194702,-2.3268306255340576,-2.0587992668151855,-2.035937547683716,-1.570703148841858,-1.165136694908142,-0.8687774538993835,-0.648026704788208,-0.5166665315628052,-0.4084218442440033,-0.30492717027664185,-0.20359337329864502,-0.06667034327983856
17389,https://itest.kz/kz/endless,STEM,Physics,High School,Kazakh,Physics (High School in kaz),"Толқын көзінің тербеліс теңдеуі \(x=2\sin200\pi t\), тербелістердің ортада таралу жылдамдығының модулі \(400\) м/с. Толқын ұзындығы",\(4π\) м,\(4\) м,\(\frac π2\) м,\(2π\) м,,B,test,-1.886027216911316,-0.011500165956776316,-7.161458492279053,-6.244791507720947,-5.3059210777282715,-4.489062309265137,-3.69476318359375,-3.1530375480651855,-2.7373712062835693,-2.3660075664520264,-2.1183149814605713,-1.8866243362426758,-3.6666667461395264,-2.6090495586395264,-1.7892166376113892,-1.3673291206359863,-1.0508384704589844,-0.8627897500991821,-0.7158175110816956,-0.5740631818771362,-0.4724827706813812,-0.3546123504638672
19375,https://ymnik.kz/tests_old/russian/?v=41,Humanities,Russian_Language,High School,Russian,Russian Language (High School in rus),"Укажите вид придаточного предложения в сложноподчиненном предложении.Люблю, когда молодой лиственный лес оденется зеленою листвою.",Изъяснительное.,Определительное.,Обстоятельственное места.,Обстоятельственное времени.,Обстоятельственное причины.,A,test,-2.7808916568756104,-0.018917630318881704,-10.916666984558105,-8.755208015441895,-7.284375190734863,-6.336538314819336,-5.307904243469238,-4.623046875,-4.070907115936279,-3.495912790298462,-3.1518218517303467,-2.7814769744873047,-3.6510417461395264,-2.609375,-1.7439453601837158,-1.3462618589401245,-1.0108822584152222,-0.8209686279296875,-0.671086847782135,-0.5090218782424927,-0.40688273310661316,-0.2726171016693115
2752,https://itest.kz/kz/endless,STEM,Chemistry,High School,Kazakh,Chemistry (High School in kaz),Орташа молекулалық массасы 103950 болатын полипропиленнің полимерлену дәрежесі:,2500,2450,2475,2381,,C,test,-1.7934143543243408,-0.015594907428907312,-7.583333492279053,-6.166666507720947,-4.793749809265137,-4.143630027770996,-3.458639621734619,-3.0443358421325684,-2.6502737998962402,-2.259650230407715,-2.033944606781006,-1.7946571111679077,-2.1328125,-1.5709635019302368,-1.011541724205017,-0.7723904848098755,-0.5764195919036865,-0.4696197509765625,-0.389215886592865,-0.27057337760925293,-0.18375040590763092,-0.06367223709821701
19347,https://itest.kz/ru/endless,Humanities,Russian_Language,High School,Russian,Russian Language (High School in rus),Восклицательный знак надо поставить в конце предложения,"Вишь, прихоти какие завелись",Неужто на дуэль вас вызвать захотят,Который же из двух,Ещё ли не сломил молчания печати,,A,test,-3.0011496543884277,-0.03449597303894745,-10.25,-8.046875,-7.208333492279053,-6.5625,-5.639062404632568,-4.966145992279053,-4.4129462242126465,-3.95654296875,-3.5989582538604736,-3.003018379211426,-2.5625,-2.09375,-1.4541015625,-1.008544921875,-0.734179675579071,-0.5265299677848816,-0.3519810140132904,-0.2152099609375,-0.1036241352558136,0.07395241409540176
15746,https://itest.kz/ru/endless,STEM,Math,High School,Russian,Math (High School in rus),"Выполните сложение дробей.
\(\frac{c+d}{c^2-b^2}+\frac{c-d}{b^2-c^2}\)",\(\frac{2c}{c^2-b^2}\),\(\frac{2d}{c^2-b^2}\),\(\frac{c+d}{c^2-b^2}\),\(\frac{2c-2d}{c^2-b^2}\),,B,test,-1.25499427318573,-0.014101059249277865,-6.052083492279053,-4.707589149475098,-3.6257102489471436,-3.053013324737549,-2.508897542953491,-2.0960581302642822,-1.8552929162979126,-1.6017835140228271,-1.4080995321273804,-1.2558726072311401,-3.265625,-1.6319754123687744,-1.0221501588821411,-0.7870396375656128,-0.5799967646598816,-0.42136451601982117,-0.3258007764816284,-0.21748720109462738,-0.11986564844846725,-0.022025443613529205
20831,https://oltest.kz/tests/obshchestvennye_nauki/,"Social Science





",Social Science,University,Russian,Social Science (Professional & University in rus),"Процессы выработки, принятия и реализации решений, затрагивающих жизнь мирного сообщества называют ...
","международными отношениями
","отношениями сотрудничества
","нет правильного ответа
","отношениями соперничества
","мировой политикой
",E,test,-3.326040506362915,-0.02463733708416974,-9.78125,-8.625,-7.864583492279053,-6.638888835906982,-6.005681991577148,-5.36057710647583,-4.58984375,-4.176215171813965,-3.822460889816284,-3.3252272605895996,-4.2734375,-3.107421875,-2.3489582538604736,-1.624847412109375,-1.3219521045684814,-1.1014474630355835,-0.8483562469482422,-0.7093895673751831,-0.5788803100585938,-0.37786465883255005
17325,https://itest.kz/kz/endless,STEM,Physics,High School,Kazakh,Physics (High School in kaz),"Резисторлардың кедергілері \(R_1=2\) Ом, \(R_2=10\) Ом, \(R_3=15\) Ом, \(R_4=4\) Ом. Ал амперметрдің көрсетуі \(2\) A болса, онда тізбектегі ток күші:",\(3\) А,\(5\) А,\(6\) А,\(4\) А,,B,test,-1.508517861366272,-0.008821741879334924,-7.325892925262451,-5.2989583015441895,-4.2727580070495605,-3.589322805404663,-2.9842207431793213,-2.5115277767181396,-2.1882832050323486,-1.9028220176696777,-1.6824305057525635,-1.5076326131820679,-3.474330425262451,-2.200650930404663,-1.4520090818405151,-1.1052439212799072,-0.858034610748291,-0.6869022250175476,-0.565887451171875,-0.4467828571796417,-0.34292691946029663,-0.23670662939548492
6033,https://oltest.kz/tests/obshcheobrazovatelnye_discipliny/,Others,General education disciplines,University,Russian,General Education Disciplines (Professional & University in rus),"Что нужно сразу же сделать, если присосался клещ?
","оторвать насекомое пальцами и прижечь ранку
","раздавить присосавшиеся насекомое
","смазать насекомое горячим маслом
","смыть насекомое водой
","смазать насекомое йодом
",E,test,-2.8571040630340576,-0.03361298897687127,-10.875,-9.84375,-7.09375,-6.178124904632568,-5.035714149475098,-4.58203125,-4.176215171813965,-3.55859375,-3.3025715351104736,-2.855745553970337,-3.203125,-2.23046875,-1.36083984375,-1.0720703601837158,-0.7322823405265808,-0.5806884765625,-0.4625650942325592,-0.2758345305919647,-0.2001139372587204,-0.0286690853536129
9546,https://itest.kz/kz/endless,Humanities,Kazakh_History,High School,Kazakh,Kazakh History (High School in kaz),Үнді-иран тілінде «арбада тұрғандар» деп аталғандар:,малшылар,жауынгерлер,абыздар,егіншілер,,B,test,-2.908665418624878,-0.034626969269343784,-6.828125,-6.53125,-6.151785850524902,-5.650000095367432,-5.22265625,-4.495312690734863,-4.096047878265381,-3.5645508766174316,-3.275479316711426,-2.9090819358825684,-4.0234375,-3.1968750953674316,-2.638392925262451,-2.022265672683716,-1.6994069814682007,-1.3226765394210815,-1.1270859241485596,-0.8896636962890625,-0.7571161389350891,-0.5856372117996216
19092,https://itest.kz/ru/endless,Humanities,Russian_Language,High School,Russian,Russian Language (High School in rus),"Раздел науки о языке, занимающийся нормами произношения, их обоснованием и установлением",Морфология,Графика,Фонетика,Орфоэпия,,B,test,-2.4684197902679443,-0.021097605045025166,-7.765625,-6.9609375,-5.9140625,-5.23828125,-4.692187309265137,-4.038899898529053,-3.513671875,-3.083404541015625,-2.7441930770874023,-2.469773769378662,-1.71484375,-1.4326171875,-1.1087239980697632,-0.8286285400390625,-0.6500610113143921,-0.505340576171875,-0.3832048773765564,-0.27622222900390625,-0.1637166291475296,-0.05418090894818306
5051,https://oltest.kz/tests/ekonomika_i_predprinimatelstvo/,"Social Science





",Economics and Entrepreneurship ,University,Russian,Economics and Entrepreneurship (Professional in rus),"Основа платежеспособности и ликвидности предприятия — это ...
","материалоотдача
","ликвидность баланса
",материалоемкость,себестоимость,"фондоотдача
",B,test,-2.6616547107696533,-0.028315475646485674,-10.5625,-7.166666507720947,-6.23828125,-5.127604007720947,-4.761160850524902,-4.220486164093018,-3.9203124046325684,-3.3175456523895264,-3.067570686340332,-2.660626173019409,-1.2578125,-0.9029948115348816,-0.6611328125,-0.4059244692325592,-0.3272879421710968,-0.2120225727558136,-0.1630859375,-0.0559895820915699,0.0033052884973585606,0.13828125596046448
22821,https://ymnik.kz/tests_old/worldhistory/?v=55,Humanities,World_History,High School,Russian,World History (High School in rus),Движущими силами буржуазных революций были:,Виконты,Дворяне,Рыцари,Трудовые элементы городов,Священнослужители,D,test,-2.3378145694732666,-0.030760718019385087,-7.1875,-7.03125,-6.666666507720947,-5.035937309265137,-4.408854007720947,-3.9542410373687744,-3.2747395038604736,-3.001953125,-2.7590553760528564,-2.33518385887146,-4.125,-3.21875,-2.3125,-1.5574219226837158,-1.2899984121322632,-1.095458984375,-0.7628309726715088,-0.6349853277206421,-0.5303844213485718,-0.3102651834487915
11111,https://ymnik.kz/tests_old/kazakh_kz/?v=29,Language,Kazakh_Language,High School,Kazakh,Kazakh Language (High School in kaz),"Мыс, ""міс"" - шылауларының мағынасын анықтаңыз.",Болжалдық.,Күшейткіш.,Лептік.,Сұраулық.,Шектік.,A,test,-2.9147143363952637,-0.037368132517887995,-8.71875,-7.2265625,-6.520833492279053,-5.765625,-5.137499809265137,-4.665364742279053,-4.199776649475098,-3.761962890625,-3.394965171813965,-2.9150493144989014,-1.17578125,-0.9599609375,-0.7151082158088684,-0.5084381103515625,-0.36680907011032104,-0.2197367399930954,-0.10882568359375,-0.01782989501953125,0.0637952983379364,0.1826578825712204
4491,https://itest.kz/ru/endless,STEM,Chemistry,High School,Russian,Chemistry (High School in rus),При сжигании углеводорода образуются \(CO_2 \;и \;H_2O\) в мольном соотношении 4:5. Молекулярная формула вещества,Октан,Бутан,Гексан,Пропан,,B,test,-1.469841480255127,-0.009544425196461863,-6.65625,-5.3671875,-4.346354007720947,-3.533547878265381,-2.943359375,-2.513906240463257,-2.1063029766082764,-1.8587313890457153,-1.6630754470825195,-1.4696946144104004,-3.390625,-2.08935546875,-1.4444122314453125,-1.0161527395248413,-0.8177286982536316,-0.6785033941268921,-0.5401265621185303,-0.43424537777900696,-0.345977783203125,-0.23066605627536774
